"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[20,9]",92.40048,19.0462147708445,61,79,90,104,134.774351321535,1.13929849207462,27
"N.J[21,9]",122.75504,22.5719452735591,85,106,121,137,173,1.10142853554844,35
"N.J[22,9]",928.44976,188.58551258045,648.224865574109,781,895,1055,1340,2.09803361407515,7
"N.J[23,9]",747.47856,211.233981138198,466.22481313956,578,680,912.749897250882,1198,2.59680776355089,6
"N.J[24,9]",166.0544,38.0562021826132,106,138,161,190,251,1.6250202571767,10
"N.J[25,9]",38.80832,9.58509043311422,23,32,38,45,60,1.01839924452285,170
"N.J[1,10]",569.0904,128.468733092146,374,470,546.499771271681,657,849,1.89839864741615,8
"N.J[2,10]",385.268,96.0372638144515,233,312,374,446.749789994336,596.77485381238,1.63265443773579,10
"N.J[3,10]",269.6632,64.8514237230412,171,222,259,308,421,1.5126220132706,11
"N.J[4,10]",74.40368,20.1075222852044,42,60,72,86,120,1.04151446172607,78
"N.J[5,10]",161.92784,46.0497140612276,93,128,155,189,270,1.7133103491264,9
"N.J[6,10]",171.44688,34.3187194135497,114,147,168,193,247,1.08474330515911,41
"N.J[7,10]",220.80928,54.9647680427905,136.224361690325,182,213,252,348,1.37236457836814,13
"N.J[8,10]",205.86096,46.3984913448514,132,172,201,234.749600070656,307,1.26062192916643,17
"N.J[9,10]",227.07648,57.2747229921945,141,186,218,258,365,1.45863902270435,12
"N.J[10,10]",46.00432,15.8745526414148,21,35,44,55,83,1.03001401418629,110
"N.J[11,10]",106.5488,28.377057982588,64,86,102,121,176,1.29643876553237,16
"N.J[12,10]",199.7904,39.7651117199187,134,171,195,224,288,1.16942759394719,24
"N.J[13,10]",132.1312,28.0999246170191,84,112,129,149,195,1.01770156768818,180
"N.J[14,10]",729.41696,205.937925339198,436,565,668,896.74989541693,1172.77492563384,2.79383242362514,6
"N.J[15,10]",249.45888,47.6067799165691,172,215,244,278,357,1.17472511963042,23
"N.J[16,10]",230.6008,47.421196553242,152,196,226,261,336,1.39553954541552,13
"N.J[17,10]",135.02016,30.8734931808403,83,113,132,154,202,1.10442131274224,34
