"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"R[1,2]",0.940451582097814,0.121293739316312,0.718238623705735,0.855804462268218,0.935382601621368,1.01644899471814,1.19410489035982,1.06841039466131,50
"R[2,2]",1.01999509141825,0.101818089394059,0.834511292743581,0.948747437719077,1.01418358666107,1.0867835449,1.23224938586747,1.02146982786635,150
"R[3,2]",0.882602237887977,0.109531524542822,0.683594386023673,0.80673074419139,0.876560253370505,0.951679835589838,1.10764795614966,1.06664146449422,51
"R[4,2]",0.772651569270414,0.106847701344896,0.582245519863403,0.697487288764391,0.766149686106134,0.839682024968386,0.99996565744161,1.00672676769444,490
"R[5,2]",1.18436235968113,0.122885501743226,0.955943204745424,1.10046517272587,1.18004930575766,1.26586804651757,1.44023482404268,1.08179410876428,43
"R[6,2]",1.59749774369664,0.162813010915307,1.29749376298051,1.48443783063172,1.59006043598717,1.70247289131505,1.93762839777335,1.07560884133644,45
"R[7,2]",1.18015800152185,0.123464057295647,0.958592483531147,1.09497400341091,1.1729246399411,1.25998401791087,1.43639870588877,1.10166286397814,35
"R[8,2]",1.43616580674009,0.183275698926666,1.10203488681293,1.30734691597211,1.42520149494837,1.55413714529754,1.81946333727654,1.09178012214318,39
"R[9,2]",1.0713611231495,0.163104159000338,0.779883134431441,0.954925581055746,1.06372661619452,1.17775198321112,1.40627485692084,1.10933679033965,33
"R[10,2]",1.05178437659873,0.164039826334521,0.766016725855344,0.935158355272758,1.04071920278562,1.15418900667531,1.40476634794096,1.07971197493523,44
"R[11,2]",1.03774006053041,0.20518833148997,0.674403005040929,0.894514046656452,1.02113671238375,1.1673487406778,1.46971086990932,1.027726596333,110
"R[12,2]",1.28172340385499,0.150526150068526,1.00267018354401,1.17527420802611,1.2774511071509,1.3831806872071,1.58531898628013,1.18585277512751,22
"R[13,2]",0.877347425074018,0.174781361389013,0.566918303159915,0.75353353284218,0.863837684870754,0.990289428295767,1.25314232303168,1.06711293204479,52
"R[14,2]",1.15646485275952,0.159867839305547,0.863278913835086,1.04535548095414,1.1512201936521,1.25876905448197,1.48450196007749,1.15303646301487,25
"R[15,2]",1.35791731461852,0.153718497008686,1.08581273957968,1.25311156499215,1.34933818214663,1.45183281978883,1.69064229087419,1.05056564075176,65
"R[16,2]",1.28738102905139,0.167259728352051,0.981463847093969,1.17478481981428,1.28018485676763,1.39353671662725,1.63638853242978,1.07131912838621,47
"R[17,2]",1.25594776924302,0.151165438939464,0.975316316803138,1.1514784724299,1.24863983796631,1.35770092308019,1.56427457352603,1.05866223148568,57
"R[18,2]",1.09398040129529,0.15772969717113,0.817550735784326,0.981649819582913,1.08480305709437,1.1960436149855,1.42524890850153,1.09572617531912,37
"R[19,2]",1.04286793691087,0.130627021271457,0.802748456145493,0.953744348986242,1.03853225205276,1.12575358801432,1.31658085678926,1.07804123048536,45
"R[20,2]",1.12554233494433,0.128231999324458,0.886505551196196,1.03475927778106,1.12069226745119,1.20973946508759,1.38863501907878,1.04802963766586,70
"R[21,2]",0.888676846533236,0.256236906583763,0.460561210278455,0.706356287496143,0.864059133687521,1.04579650902909,1.45894324696541,1.01483258982914,210
"R[22,2]",1.23182351467301,0.156117911275646,0.937558805923567,1.12511058353043,1.22551566004075,1.33436737559692,1.55028631094047,1.09589092687911,37
"R[23,2]",0.991778606387555,0.144552954485804,0.738134714881228,0.891732767795129,0.981282715768986,1.07999370167844,1.30116276350604,1.06604535373629,51
"R[24,2]",0.672174225498055,0.221009773795716,0.314305592790267,0.512965715920354,0.647715847067934,0.800385974732828,1.18720430550645,1.06993011659728,49
"R[25,2]",0.784545272904095,0.145555160108627,0.526129850282062,0.682759744520846,0.777790907345966,0.87104718666025,1.09956237708705,1.07261510397945,48
"R[1,3]",1.15405743197562,0.171595432385827,0.849396616899543,1.03270016792658,1.14306024222951,1.26378704208566,1.53042815855589,1.05628311153377,58
"R[2,3]",1.08629322592358,0.114629544419776,0.881971219836,1.00672931338583,1.07995801844787,1.1597802280006,1.32773867127499,1.01536611953608,210
"R[3,3]",1.03730954922576,0.113743970929724,0.826078945468883,0.956595997456653,1.03251317181666,1.11142854262016,1.2725404706613,1.04362785464302,74
"R[4,3]",1.08637966215321,0.129502204031549,0.852950194894008,0.993999942679612,1.08085284720745,1.17091628253731,1.35413517897052,1.00732605204516,440
