"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WMD.HR.J[14,3]",0.0711947212374869,0.025145074596591,0.0273364308610319,0.0526073742782793,0.0691399474662162,0.0887192048245282,0.124757725763582,1.42642707655723,14
"WMD.HR.J[15,3]",0.0539575017023225,0.0187863954531473,0.0214821249126326,0.0409175431205967,0.0526754978145661,0.0658241996197433,0.0955302431186584,1.44416508584182,14
"WMD.HR.J[16,3]",0.0372427414928764,0.0118715649433801,0.0157048996423244,0.0289605354464395,0.0365320146460118,0.0448408677826175,0.0624670433064638,1.42235582345328,14
"WMD.HR.J[17,3]",0.0413587378337268,0.0132206171140187,0.0177415888806678,0.0318135722729141,0.0406265020652728,0.0504493615997274,0.0682576454318302,1.43149190399665,14
"WMD.HR.J[18,3]",0.0753467775308998,0.0255309880410457,0.0283753034000441,0.0570272815000864,0.0744066795580926,0.0928486825932564,0.128202653373364,1.43468164718125,14
"WMD.HR.J[19,3]",0.0179500691356949,0.00585954570336446,0.00858015821597738,0.0138043290911503,0.0171718966141789,0.0212080754768387,0.0314449094025463,1.36452859365584,16
"WMD.HR.J[20,3]",0.0698971136709955,0.0247634418998817,0.0272201428220093,0.0514227767728709,0.0678189431289063,0.0867305182021478,0.122434349716599,1.41518234668729,14
"WMD.HR.J[21,3]",0.0555090608889161,0.0205940411910996,0.0212863690286441,0.0404102959486693,0.0540606226764871,0.0678248086712293,0.101682037559182,1.64065610756839,11
"WMD.HR.J[1,4]",0.0755238274814465,0.0536358657995763,0.0154325343167994,0.0366269133425157,0.0581956917199403,0.0981505223128889,0.213211519772353,1.79632847473333,10
"WMD.HR.J[2,4]",0.0529211292693465,0.036152974974899,0.0110210528180214,0.0263475043512169,0.0418902111960252,0.0712358560978766,0.13916137947183,1.68826905249396,11
"WMD.HR.J[3,4]",0.060845959298091,0.0411592454339797,0.0162564667517493,0.0323545238302477,0.0473593491721812,0.0756082263058661,0.179859091548805,1.60316357007782,11
"WMD.HR.J[4,4]",0.0611700362360454,0.0384584175668159,0.0172939131207733,0.0338152900147736,0.0473144138584451,0.0784647912641689,0.157129152495175,1.61027494803619,11
"WMD.HR.J[5,4]",0.1022176798349,0.0699066144874401,0.0215626120819967,0.0485567749868835,0.0803035770137134,0.141121932163085,0.296779145261276,1.68442477204711,11
"WMD.HR.J[6,4]",0.0569889288741713,0.0376217535015272,0.0144420958452844,0.0291123445339487,0.045202686606473,0.0734518313217113,0.154591372571683,1.70201939016014,10
"WMD.HR.J[7,4]",0.0677837002744019,0.0426336327736582,0.0165671654578845,0.0355729897171508,0.0558627991460945,0.0904674612119063,0.175504321124382,1.67040566279131,11
"WMD.HR.J[8,4]",0.0628873413554032,0.0425441575740921,0.016057734588118,0.0314231242733159,0.0512427776129767,0.0776895173500362,0.177142342831743,1.66955186379395,11
