,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
"WMD.HR.J[17,5]",0.074214059,0.018695168,0.044673359,0.060555296,0.07163876,0.085534027,0.118318679,1.698481161,6
"WMD.HR.J[18,5]",0.080638408,0.02341314,0.044149381,0.06337664,0.077689476,0.09442499,0.134770197,1.067512893,34
"WMD.HR.J[19,5]",0.053847422,0.022327106,0.021662131,0.037950833,0.049657336,0.065703724,0.107602206,1.014676017,140
"WMD.HR.J[20,5]",0.043282312,0.010229289,0.027487327,0.035682595,0.042024513,0.049311828,0.066958829,1.106843185,25
"WMD.HR.J[21,5]",0.053994934,0.013207235,0.031646197,0.044693128,0.052991819,0.06229666,0.082817646,1.131591553,25
"WMD.HR.J[22,5]",0.052034686,0.011915375,0.032425739,0.043334176,0.050718651,0.059568554,0.0785261,1.292093673,11
"WMD.HR.J[23,5]",0.05077494,0.01177334,0.031044233,0.043228445,0.049602785,0.057275738,0.077797085,1.096883365,28
"WMD.HR.J[24,5]",0.037611301,0.011213858,0.020226662,0.029606175,0.036021336,0.043902205,0.062794376,1.089505638,27
"WMD.HR.J[25,5]",0.026809207,0.006499322,0.01665998,0.021997091,0.025850601,0.030942128,0.041064396,1.151333007,18
"WMD.HR.J[26,5]",0.04846207,0.011917258,0.028922282,0.040075217,0.047063064,0.055315127,0.07517947,1.020132379,240
"WMD.HR.J[27,5]",0.061239236,0.018284217,0.03310109,0.048070852,0.058692725,0.07135552,0.105257067,1.001455052,3000
"WMD.HR.J[28,5]",0.036865457,0.013101366,0.016977064,0.027495832,0.034944485,0.044115728,0.068192131,1.047417752,48
"WMD.HR.J[5,6]",0.093590558,0.042974935,0.033150765,0.062339136,0.085932519,0.115859357,0.198849634,1.005986212,370
"WMD.HR.J[6,6]",0.034076013,0.01473135,0.013849493,0.023692869,0.031221328,0.041273734,0.070995942,1.054699969,42
"WMD.HR.J[7,6]",0.086086474,0.032372547,0.038630077,0.062471878,0.081006585,0.104032486,0.161695702,1.007004302,390
"WMD.HR.J[8,6]",0.079023843,0.035931333,0.028581677,0.05332871,0.071779633,0.098383502,0.168582622,1.080838495,30
"WMD.HR.J[9,6]",0.036969858,0.020777238,0.010412238,0.022298497,0.03283646,0.046430667,0.08911599,1.150679903,18
"WMD.HR.J[10,6]",0.06222138,0.028779903,0.021635828,0.041300318,0.057072892,0.077245347,0.13156487,1.025414165,83
"WMD.HR.J[11,6]",0.054295324,0.020830031,0.02503834,0.039343728,0.051107028,0.065003865,0.10479443,1.047757948,48
