Age,Model,Trial,,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
J,K,3,17,134.92192,141.62144,172.07584,149.9616,121.0512,132.71616,126.20448,129.92864,87.15776,133.15072,102.00992,111.11776,116.9568,97.95136,149.85344,
J,K,3,18,-218.14144,-366.19008,-198.81216,-444.09696,-286.4,-458.37504,-546.16352,-460.91136,-433.32256,-508.3376,-434.184,-544.30176,-430.14048,-503.464,-314.45152,
J,K,3,19,-200.64672,-168.93696,-120.87616,-202.50624,-110.21984,-259.89696,-308.78816,-239.39584,-211.0592,-242.48128,-233.76448,-213.55072,-270.37568,-197.05696,-79.9712,
J,K,3,20,73.1712,173.0496,137.69248,176.99008,182.36,168.2224,168.66944,102.99424,167.14816,120.68032,206.1776,185.54112,206.83776,256.4224,252.87072,
J,K,3,21,93.53536,70.34624,146.95488,67.93664,144.98144,16.18784,55.8784,82.12832,51.43712,117.39648,88.60736,170.83552,84.70496,200.3904,133.38336,
J,K,3,22,-3.78176,33.71872,11.04032,43.21696,-3.18176,44.5504,-35.39968,-5.73952,63.11776,21.41184,21.61216,26.76704,118.39616,100.79392,232.75904,
J,K,3,23,-318.36608,-308.7376,-279.39616,-361.8944,-303.70816,-435.5888,-534.1936,-402.04896,-458.91968,-519.80352,-474.24416,-489.40736,-474.76448,-527.39232,-346.07968,
J,K,3,24,-89.00736,-156.68896,-121.00832,-139.8192,-190.29792,-170.80384,-348.65728,-200.94272,-268.3792,-256.92864,-224.80896,-258.91744,-173.92032,-176.8528,29.06464,
J,K,3,25,224.06496,267.36256,239.58752,271.27392,258.85216,286.37408,182.76416,251.82816,263.62464,187.86912,215.11072,225.93088,190.51776,279.3776,228.72288,
A,L,3,1,47.57856,21.85088,79.1104,31.54144,31.5152,21.6736,2.58816,19.62592,26.70304,23.19488,25.23552,-9.89504,16.77024,24.61856,51.736,
A,L,3,2,-11.01504,-3.26432,-15.65408,-10.15616,-11.03168,-17.61408,-0.23744,-12.09152,-21.63776,-14.81024,12.74368,-10.7632,13.60128,11.7696,-7.7824,
A,L,3,3,10.16288,4.61216,2.656,4.18176,0.05952,-4.60608,5.4496,18.22944,3.552,19.09888,4.41632,12.90432,25.65056,23.19712,46.99008,
A,L,3,4,8.02688,-7.50816,8.12576,-1.59104,-2.26016,2.39136,10.7808,8.07648,7.50432,9.46944,-0.17504,6.24448,0.84288,-12.23776,11.22848,
A,L,3,5,90.90272,45.11648,109.00544,64.31584,88.49952,79.09984,90.56384,100.15424,121.99776,129.14816,123.64288,144.79616,131.41472,141.4624,153.88992,
A,L,3,6,-78.9552,-58.32576,-96.48128,-86.88352,-76.37664,-79.6624,-99.73248,-133.71936,-73.91488,-94.01824,-39.6768,-42.44448,-86.35008,-87.87584,-2.73888,
A,L,3,7,-83.84352,-50.72416,-72.58656,-58.448,-46.01664,-59.44864,-63.33984,-77.12416,-56.30528,-67.10528,-54.10432,-77.66176,-84.3984,-82.37728,-43.28832,
A,L,3,8,-92.49792,-22.66304,-49.14592,-71.09376,-55.38912,-68.46368,-70.26592,-59.18592,-38.56288,-109.92096,-28.91872,-54.32256,-46.89664,-60.2624,-40.36896,
A,L,3,9,86.1152,43.30688,58.43008,44.90432,57.86368,54.29536,50.6032,69.5584,86.39648,39.176,76.90656,75.56512,80.1616,69.44896,75.81632,
A,L,3,10,47.49408,44.33664,48.47808,33.11168,60.97248,44.12224,50.65888,44.52512,47.37888,63.23392,43.45472,70.27712,74.38656,58.5344,88.84448,
A,L,3,11,46.70112,45.14368,86.89472,36.03392,49.0624,79.32768,51.104,60.88416,67.49536,109.48384,88.87264,98.84864,77.00512,76.41312,88.328,
A,L,3,12,29.36544,20.58752,51.05664,55.34624,34.84352,67.6944,49.03904,48.81728,58.51488,91.07904,68.26976,77.59552,66.83072,70.41632,57.1888,
A,L,3,13,12.232,45.50848,16.8992,14.18976,31.24544,33.10848,46.83168,3.80768,29.72608,9.62848,22.79392,4.55872,22.64672,23.38304,11.4176,
A,L,3,14,-9.03456,13.17536,0.41216,-17.808,-27.95328,-54.80128,-25.38368,-53.5456,-8.85824,-29.3424,-17.17792,-33.6432,-13.32384,-21.8512,25.40512,
A,L,3,15,-40.05664,1.97312,-34.28064,-45.46208,-37.00032,-76.02528,-28.736,-73.18816,-20.56128,-20.168,-27.73376,-3.44704,-43.2544,-31.8704,-18.61856,
A,L,3,16,11.88032,26.50752,15.85344,19.47136,5.40672,13.82464,16.2592,11.48416,5.31456,28.43264,6.08384,19.09152,10.29472,11.18464,21.40672,
A,L,3,17,87.24064,91.5424,69.82752,80.27072,107.11808,84.12736,70.38496,75.58816,93.40768,65.17664,83.47648,75.3424,85.03648,82.9552,55.67744,
A,L,3,18,-217.97536,-170.03552,-218.4672,-236.46752,-316.0848,-298.38592,-319.17376,-329.2368,-328.03872,-317.44992,-327.12384,-320.53856,-370.81344,-389.784,-374.088,
A,L,3,19,-89.56928,-106.7328,-111.73952,-126.84352,-128.52064,-108.2208,-121.08256,-140.21728,-133.50368,-116.59872,-114.4928,-128.9488,-104.33024,-146.84128,-80.53568,
A,L,3,20,64.19456,91.94144,133.6128,103.68384,113.02752,96.18784,87.11584,103.94464,93.98624,101.07552,106.70016,146.07296,144.46368,127.96992,193.57696,
A,L,3,21,41.44128,101.93504,74.44576,77.86496,61.41696,90.69184,58.04704,59.39264,72.10848,67.2128,128.35328,105.86976,114.61248,104.04512,135.7936,
A,L,3,22,6.912,22.57536,32.60768,2.69952,36.38112,26.9456,28.31584,13.54336,-0.04576,34.38336,50.6416,23.3088,35.40256,115.62016,95.97568,
A,L,3,23,-201.56576,-193.30016,-184.53728,-224.87072,-249.0064,-245.26112,-229.78944,-280.77632,-294.62752,-248.60064,-278.0112,-263.43328,-327.42816,-329.22752,-246.02592,
A,L,3,24,-110.84224,-82.22784,-146.55648,-151.98912,-138.46368,-177.42144,-141.632,-202.73184,-165.95936,-195.05152,-204.76512,-161.82592,-197.35328,-161.72,-164.72,
A,L,3,25,159.52096,158.12064,167.5424,151.46208,180.41152,149.0336,182.15552,173.15424,154.50016,151.60672,140.16704,126.79072,147.09568,114.07776,139.60416,
J,L,3,1,-12.62592,113.23872,-12.68128,78.75328,5.95904,22.94528,57.5936,-33.02208,21.71872,0.24576,29.31424,3.01824,-7.15168,30.48864,84.02848,
J,L,3,2,-19.68992,-11.2512,-30.21216,-33.12448,-66.14752,-19.8752,-43.7808,-33.63712,-8.6048,-7.56896,-33.42272,1.93056,-24.58464,-20.82528,7.84864,
J,L,3,3,-44.90976,4.30624,-14.84544,-6.22208,-9.43072,-18.20864,2.09696,-11.93728,31.43392,-15.97216,6.54048,3.50304,33.61856,70.82112,19.4064,
J,L,3,4,-32.85472,9.63136,-14.45344,1.52768,-14.37888,-0.3168,0.68864,14.14368,5.41504,9.12128,6.61856,-13.59552,-8.35744,31.40128,-0.54048,
J,L,3,5,0.74752,120.46816,-26.5408,144.11744,60.56192,109.05888,78.4448,121.06976,134.18016,146.26528,161.21088,125.11488,166.16736,186.91296,217.70304,
J,L,3,6,-147.152,-174.93632,-249.30752,-158.53856,-204.81984,-179.64832,-195.48832,-209.28832,-192.45888,-134.0784,-177.65344,-285.42464,-207.976,-68.87456,-104.4512,
J,L,3,7,-73.86176,-137.42368,-117.8176,-117.30176,-124.29536,-145.92736,-133.74144,-124.45984,-138.6448,-129.54976,-162.21568,-178.96544,-178.45952,-102.728,-175.75872,
J,L,3,8,0.23712,-140.38624,-128.44544,-126.63712,-128.2752,-123.1392,-120.7152,-153.64736,-149.27552,-103.53856,-166.36256,-167.53728,-144.17088,-48.21856,-89.47968,
J,L,3,9,14.38176,101.18336,18.89664,51.56736,47.29664,79.48448,68.06464,80.94304,26.44512,55.08448,68.50048,55.85312,77.46272,67.04096,91.6048,
J,L,3,10,37.93824,66.29312,11.51936,68.41184,9.88352,85.28768,67.14496,42.73344,74.14432,36.44736,91.88352,49.7392,91.61344,123.47744,91.43904,
J,L,3,11,53.92224,80.608,-7.12864,117.12992,64.38112,92.12928,103.86272,80.29408,104.37152,62.00384,130.40224,61.41056,76.90464,112.54528,97.36992,
J,L,3,12,-3.02976,30.24672,-3.46336,23.8,17.64,-18.48992,60.6208,58.64736,84.53184,25.89408,98.53312,49.89696,18.02304,109.50656,58.648,
J,L,3,13,50.9696,-14.9136,0.09376,33.56672,13.14624,37.9312,10.2752,43.05248,-5.72448,8.71392,1.36928,-11.57792,-12.98912,-19.17792,22.11136,
J,L,3,14,-57.58016,-23.6016,-72.85696,-40.41024,-113.24032,-31.16192,-114.84928,-55.48448,-88.5776,-79.19136,-67.67328,-88.53824,-80.44512,8.13728,-12.94016,
J,L,3,15,8.49696,-55.97376,-61.19232,-95.84384,-162.84992,-45.05088,-158.29408,-77.99744,-98.56832,-72.59264,-62.25312,-126.01248,-67.03456,-25.112,-33.1584,
J,L,3,16,43.26752,15.90112,41.7056,5.89184,25.46112,-3.00224,16.98752,22.98368,30.65856,0.19776,35.81184,2.01056,18.83008,25.84576,19.2608,
J,L,3,17,117.7376,135.74208,96.78208,144.11904,78.8432,129.94944,131.10912,115.5696,73.80448,122.46144,93.2064,89.5968,98.5552,92.01536,117.608,
J,L,3,18,-260.06784,-396.81728,-393.12544,-491.56992,-442.9792,-488.31904,-535.23328,-550.96672,-521.97696,-590.22208,-501.1472,-707.368,-588.43584,-573.32832,-613.09216,
J,L,3,19,-214.84928,-163.48768,-261.97184,-200.05664,-204.10528,-247.31648,-275.63616,-262.68096,-235.64128,-256.62816,-235.6528,-275.95168,-320.53184,-188.38368,-209.64736,
J,L,3,20,59.27264,140.9328,55.72864,132.82656,118.1328,145.88864,176.19456,57.36512,127.07488,79.88928,176.76032,119.33984,148.80608,226.47712,154.83648,
J,L,3,21,79.0768,67.74336,62.52896,63.54976,92.32768,19.25472,68.82848,64.67072,32.37056,102.46048,80.48224,137.85696,57.84992,195.21184,80.63168,
J,L,3,22,-13.30144,34.97792,-72.75648,47.7408,-55.96928,51.87552,-23.36896,-16.70592,48.87488,13.79776,18.248,-0.6576,93.83328,101.0896,178.57984,
J,L,3,23,-327.67008,-291.0576,-418.7856,-356.20832,-399.88608,-404.45472,-460.9328,-424.392,-476.1088,-526.21728,-456.57088,-577.84928,-542.6944,-488.89664,-545.36384,
J,L,3,24,-150.95232,-215.10528,-332.33824,-217.44128,-359.28448,-230.83616,-372.17984,-319.89824,-382.91968,-370.98688,-324.88512,-448.7088,-355.112,-286.85952,-277.37984,
J,L,3,25,209.58432,257.83744,169.97248,257.21856,215.27168,280.55328,190.47744,233.54112,243.91328,171.64096,204.8544,196.95776,168.25312,270.87296,190.99968,
A,I,3,1,-353.83424,-364.76608,-279.57248,-314.336,-305.8688,-312.31648,-350.61216,-401.49824,-327.88416,-336.91104,-371.41184,-411.30496,-346.13728,-313.704,-228.44288,
A,I,3,2,-37.06528,-35.68736,-92.80928,-64.1504,-75.0544,-70.66368,-55.32256,-83.9584,-117.91232,-131.11232,-66.34688,-76.07776,-54.79136,-53.55424,-85.1472,
A,I,3,3,-44.984,-66.76544,-109.54784,-58.7456,-67.672,-74.10336,-81.85728,-86.1104,-67.73856,-99.92608,-156.3376,-138.26816,-96.52352,-70.12992,-38.31552,
A,I,3,4,-79.94336,-91.27552,-58.07904,-74.22912,-89.1344,-58.5744,-25.11456,-37.64576,-53.27072,-77.37664,-87.73312,-39.5056,-69.264,-76.79712,-42.5168,
A,I,3,5,-264.4896,-319.73088,-269.89888,-250.01312,-230.4128,-214.53184,-192.73056,-190.51488,-174.71712,-197.2304,-222.50528,-188.23136,-172.4192,-175.02304,-131.34048,
A,I,3,6,-657.64288,-653.41248,-659.15296,-536.32096,-573.66208,-575.8288,-684.25728,-790.35616,-651.6352,-737.752,-784.5488,-674.85856,-675.66688,-712.74176,-591.82976,
A,I,3,7,-224.43872,-195.29696,-248.78432,-224.9632,-212.80608,-184.8864,-218.19392,-286.93024,-223.57952,-271.85792,-357.6672,-397.68096,-345.39168,-279.6928,-236.55168,
A,I,3,8,-365.3456,-307.9776,-277.61056,-306.45088,-314.43264,-309.0672,-344.88224,-437.25216,-419.09312,-472.46112,-360.91488,-407.84224,-457.9024,-364.85952,-306.18016,
A,I,3,9,-307.74112,-343.37728,-359.16704,-338.88992,-295.4224,-301.6096,-278.37312,-308.64576,-279.36064,-278.81088,-282.7328,-258.48256,-283.4656,-264.50624,-181.608,
A,I,3,10,-82.09408,-189.55104,-257.81408,-183.21408,-158.20128,-174.07456,-201.5792,-221.81952,-214.27904,-243.38272,-267.1536,-226.00128,-181.17696,-196.3248,-152.34144,
A,I,3,11,-386.89888,-355.7072,-297.76736,-341.7392,-330.97376,-278.41824,-330.1488,-385.3808,-345.72096,-268.88992,-302.8064,-297.21024,-290.53632,-255.136,-175.25792,
A,I,3,12,-325.41312,-387.728,-346.37984,-264.75648,-312.0768,-217.94368,-318.05024,-372.42912,-395.52608,-433.2912,-504.56672,-487.7184,-411.39712,-377.67968,-386.1216,
A,I,3,13,-169.78208,-180.99776,-229.45376,-161.65312,-198.24576,-206.11264,-211.01856,-255.62816,-219.76288,-301.26016,-307.12096,-301.128,-227.08608,-220.50688,-220.136,
A,I,3,14,-86.67584,-85.5392,-188.16896,-160.16096,-216.4128,-265.5312,-282.99232,-378.89504,-324.8576,-319.19392,-292.97504,-342.55872,-342.7104,-348.096,-246.59616,
A,I,3,15,-341.29344,-293.7152,-306.73824,-302.00032,-311.82144,-363.67264,-312.8112,-371.23616,-362.81856,-380.58944,-448.88736,-460.40256,-447.77472,-376.44896,-323.82304,
A,I,3,16,-56.72416,-35.58272,-58.74528,-45.06368,-67.8016,-42.23104,-27.80128,-53.20352,-48.25792,-32.77472,-40.58592,-37.67136,-59.35776,-27.01216,-16.41632,
A,I,3,17,-145.91904,-230.24128,-259.13312,-211.91328,-197.28576,-202.264,-217.8224,-205.02528,-144.7872,-207.42464,-212.50816,-149.13376,-121.38912,-122.77216,-143.30368,
A,I,3,18,-726.4464,-686.52768,-732.72576,-757.13056,-878.6992,-865.76832,-930.57856,-1009.42176,-1045.07168,-1090.57632,-1148.968,-1160.09696,-1216.64096,-1130.41856,-1020.18912,
A,I,3,19,-376.92256,-415.0032,-497.80672,-467.1056,-539.74528,-497.14848,-563.04288,-660.63104,-673.1776,-746.77312,-647.1328,-607.6272,-611.97728,-650.73728,-578.96832,
A,I,3,20,-454.76736,-410.84992,-306.57728,-254.48032,-302.432,-313.82464,-358.0032,-388.3264,-323.59104,-326.09664,-311.47712,-285.08608,-250.82272,-212.05472,-164.94976,
A,I,3,21,-272.68416,-268.2432,-329.67584,-273.3744,-333.22752,-220.47104,-258.18144,-316.06848,-314.07904,-303.69472,-237.01344,-258.78112,-205.81824,-193.41856,-165.42848,
A,I,3,22,-128.6448,-157.23456,-198.49632,-206.02272,-184.8768,-213.03552,-222.93248,-274.31936,-278.26144,-241.13408,-244.63104,-272.51328,-203.17664,-132.08512,-155.0768,
A,I,3,23,-570.94208,-594.34112,-614.7152,-559.47872,-626.34432,-621.14688,-706.46144,-817.46304,-860.664,-860.336,-965.39584,-958.27296,-1070.4384,-1009.6032,-807.06976,
A,I,3,24,-658.23136,-637.42336,-673.76832,-675.58176,-726.92768,-672.3904,-712.04224,-862.2624,-901.7888,-947.304,-1023.76288,-1021.16736,-942.87904,-791.50144,-785.32448,
A,I,3,25,-204.64896,-224.05984,-192.20832,-161.51328,-155.39968,-162.1808,-145.61024,-150.2672,-138.89152,-159.18336,-171.40736,-168.2512,-120.90112,-128.10816,-91.91104,
J,I,3,1,-353.83424,-364.76608,-279.57248,-314.336,-305.8688,-312.31648,-350.61216,-401.49824,-327.88416,-336.91104,-371.41184,-411.30496,-346.13728,-313.704,-228.44288,
J,I,3,2,-37.06528,-35.68736,-92.80928,-64.1504,-75.0544,-70.66368,-55.32256,-83.9584,-117.91232,-131.11232,-66.34688,-76.07776,-54.79136,-53.55424,-85.1472,
J,I,3,3,-44.984,-66.76544,-109.54784,-58.7456,-67.672,-74.10336,-81.85728,-86.1104,-67.73856,-99.92608,-156.3376,-138.26816,-96.52352,-70.12992,-38.31552,
J,I,3,4,-79.94336,-91.27552,-58.07904,-74.22912,-89.1344,-58.5744,-25.11456,-37.64576,-53.27072,-77.37664,-87.73312,-39.5056,-69.264,-76.79712,-42.5168,
J,I,3,5,-264.4896,-319.73088,-269.89888,-250.01312,-230.4128,-214.53184,-192.73056,-190.51488,-174.71712,-197.2304,-222.50528,-188.23136,-172.4192,-175.02304,-131.34048,
J,I,3,6,-657.64288,-653.41248,-659.15296,-536.32096,-573.66208,-575.8288,-684.25728,-790.35616,-651.6352,-737.752,-784.5488,-674.85856,-675.66688,-712.74176,-591.82976,
J,I,3,7,-224.43872,-195.29696,-248.78432,-224.9632,-212.80608,-184.8864,-218.19392,-286.93024,-223.57952,-271.85792,-357.6672,-397.68096,-345.39168,-279.6928,-236.55168,
J,I,3,8,-365.3456,-307.9776,-277.61056,-306.45088,-314.43264,-309.0672,-344.88224,-437.25216,-419.09312,-472.46112,-360.91488,-407.84224,-457.9024,-364.85952,-306.18016,
J,I,3,9,-307.74112,-343.37728,-359.16704,-338.88992,-295.4224,-301.6096,-278.37312,-308.64576,-279.36064,-278.81088,-282.7328,-258.48256,-283.4656,-264.50624,-181.608,
J,I,3,10,-82.09408,-189.55104,-257.81408,-183.21408,-158.20128,-174.07456,-201.5792,-221.81952,-214.27904,-243.38272,-267.1536,-226.00128,-181.17696,-196.3248,-152.34144,
J,I,3,11,-386.89888,-355.7072,-297.76736,-341.7392,-330.97376,-278.41824,-330.1488,-385.3808,-345.72096,-268.88992,-302.8064,-297.21024,-290.53632,-255.136,-175.25792,
J,I,3,12,-325.41312,-387.728,-346.37984,-264.75648,-312.0768,-217.94368,-318.05024,-372.42912,-395.52608,-433.2912,-504.56672,-487.7184,-411.39712,-377.67968,-386.1216,
J,I,3,13,-169.78208,-180.99776,-229.45376,-161.65312,-198.24576,-206.11264,-211.01856,-255.62816,-219.76288,-301.26016,-307.12096,-301.128,-227.08608,-220.50688,-220.136,
J,I,3,14,-86.67584,-85.5392,-188.16896,-160.16096,-216.4128,-265.5312,-282.99232,-378.89504,-324.8576,-319.19392,-292.97504,-342.55872,-342.7104,-348.096,-246.59616,
J,I,3,15,-341.29344,-293.7152,-306.73824,-302.00032,-311.82144,-363.67264,-312.8112,-371.23616,-362.81856,-380.58944,-448.88736,-460.40256,-447.77472,-376.44896,-323.82304,
J,I,3,16,-56.72416,-35.58272,-58.74528,-45.06368,-67.8016,-42.23104,-27.80128,-53.20352,-48.25792,-32.77472,-40.58592,-37.67136,-59.35776,-27.01216,-16.41632,
J,I,3,17,-145.91904,-230.24128,-259.13312,-211.91328,-197.28576,-202.264,-217.8224,-205.02528,-144.7872,-207.42464,-212.50816,-149.13376,-121.38912,-122.77216,-143.30368,
J,I,3,18,-726.4464,-686.52768,-732.72576,-757.13056,-878.6992,-865.76832,-930.57856,-1009.42176,-1045.07168,-1090.57632,-1148.968,-1160.09696,-1216.64096,-1130.41856,-1020.18912,
J,I,3,19,-376.92256,-415.0032,-497.80672,-467.1056,-539.74528,-497.14848,-563.04288,-660.63104,-673.1776,-746.77312,-647.1328,-607.6272,-611.97728,-650.73728,-578.96832,
J,I,3,20,-454.76736,-410.84992,-306.57728,-254.48032,-302.432,-313.82464,-358.0032,-388.3264,-323.59104,-326.09664,-311.47712,-285.08608,-250.82272,-212.05472,-164.94976,
J,I,3,21,-272.68416,-268.2432,-329.67584,-273.3744,-333.22752,-220.47104,-258.18144,-316.06848,-314.07904,-303.69472,-237.01344,-258.78112,-205.81824,-193.41856,-165.42848,
J,I,3,22,-128.6448,-157.23456,-198.49632,-206.02272,-184.8768,-213.03552,-222.93248,-274.31936,-278.26144,-241.13408,-244.63104,-272.51328,-203.17664,-132.08512,-155.0768,
J,I,3,23,-570.94208,-594.34112,-614.7152,-559.47872,-626.34432,-621.14688,-706.46144,-817.46304,-860.664,-860.336,-965.39584,-958.27296,-1070.4384,-1009.6032,-807.06976,
J,I,3,24,-658.23136,-637.42336,-673.76832,-675.58176,-726.92768,-672.3904,-712.04224,-862.2624,-901.7888,-947.304,-1023.76288,-1021.16736,-942.87904,-791.50144,-785.32448,
J,I,3,25,-204.64896,-224.05984,-192.20832,-161.51328,-155.39968,-162.1808,-145.61024,-150.2672,-138.89152,-159.18336,-171.40736,-168.2512,-120.90112,-128.10816,-91.91104,
A,D,3,1,132.78624,59.79648,129.84608,76.3264,97.39552,91.7024,-6.64192,60.7744,21.47232,102.35264,73.60512,60.87968,95.38976,121.24224,154.23904,
A,D,3,2,5.83648,-25.94912,2.01696,28.81312,49.39616,9.97504,20.3088,21.8672,-21.27648,23.4976,24.82272,69.4432,76.6912,29.90752,51.46784,
A,D,3,3,24.11136,12.43008,20.56736,14.84,19.43552,36.29664,13.73312,19.74432,6.26208,49.68192,0.51936,44.07456,59.78464,35.7424,59.12096,
A,D,3,4,-1.79296,-13.51904,31.02304,-28.74432,13.21056,16.0272,4.568,4.52032,3.8992,-33.368,38.03776,16.72032,-23.77024,-19.0704,11.87072,
A,D,3,5,-48.03392,-35.49408,39.58944,1.48544,-52.65696,-2.5792,24.51008,20.3104,76.41216,38.08864,-17.03264,-2.3264,28.68064,-13.87616,25.40928,
A,D,3,6,57.25312,-11.97152,55.9264,46.52288,163.04096,47.9232,-52.24512,24.10048,62.07104,40.6016,95.41664,181.01024,120.57344,58.5584,210.44608,
A,D,3,7,2.85312,1.02816,67.02016,36.94784,53.40288,27.39616,25.2512,56.74432,36.50528,67.75872,30.47104,1.36128,48.24576,48.9296,148.10944,
A,D,3,8,24.2832,69.46176,127.99616,46.77024,56.18464,48.51552,58.48192,42.96352,-53.968,41.8512,81.81728,111.36608,130.2128,40.56544,163.7296,
A,D,3,9,34.17952,-32.84032,34.09504,-11.58624,41.8096,-28.64704,-28.59968,60.7664,2.54688,23.50848,16.4016,5.51136,61.53312,-29.94688,68.49024,
A,D,3,10,37.74688,-4.52224,5.93216,-31.74304,59.30848,42.73664,-1.29632,-11.86208,8.97728,33.35744,-49.57888,2.98624,70.29792,57.1984,51.02816,
A,D,3,11,9.9712,0.73152,88.10592,-57.02624,65.63008,9.66496,9.05408,38.56128,11.928,108.01568,60.27712,58.47904,-0.83456,69.95584,34.67392,
A,D,3,12,40.7296,33.2912,140.6688,86.1056,57.56512,156.1504,52.9808,112.84128,47.9616,159.49344,95.38432,32.4064,125.4416,112.4944,96.24608,
A,D,3,13,23.59296,54.45504,18.53472,1.97088,76.18272,70.016,4.71552,21.54624,34.68192,13.4048,-10.7344,-1.40768,21.8928,57.92192,33.69664,
A,D,3,14,22.2512,46.58496,75.16736,7.88608,88.09632,27.9584,26.20384,61.90176,-11.736,66.288,61.94368,65.96672,51.02944,26.96448,187.47136,
A,D,3,15,50.3392,-16.73984,81.9952,26.60032,78.25824,-34.66048,39.51104,27.2544,70.41984,74.17312,49.336,7.44576,49.33216,-10.05856,181.968,
A,D,3,16,5.79296,-23.93824,12.35936,3.8048,-5.1712,13.44352,15.632,0.9248,8.69376,30.55424,2.24832,10.34976,2.01536,-6.6,45.03808,
A,D,3,17,47.14816,-17.62112,44.50784,76.09248,59.86944,7.3328,15.51232,69.47328,56.33312,21.59392,28.52384,47.61696,82.23808,34.93824,44.98336,
A,D,3,18,115.46432,14.16832,142.16416,42.87744,37.58432,25.69984,-5.13024,97.19488,64.46176,154.98816,135.14528,102.13888,143.53824,-6.71136,233.5328,
A,D,3,19,25.91488,-22.18304,61.41408,-32.73792,40.56256,72.85888,55.10304,56.42496,-22.05216,41.98592,52.77536,147.5664,151.63328,19.43488,67.36448,
A,D,3,20,6.26144,18.13408,75.5168,112.71488,100.31872,94.48672,-20.22848,53.03232,-63.66432,56.58592,121.37888,102.08224,91.19456,85.12544,177.57152,
A,D,3,21,-18.2992,31.27456,83.40032,3.09984,32.496,-8.9888,-57.95808,-11.20032,-20.29824,31.31936,15.19008,31.98176,92.65184,28.10528,81.98144,
A,D,3,22,2.97664,16.25664,26.69088,-60.31584,56.03744,31.4768,-23.35232,7.51168,-25.7312,67.07968,-3.56096,-6.28256,33.83488,62.69696,70.69216,
A,D,3,23,113.9648,99.09536,218.29088,54.92288,128.2496,127.35744,140.85408,123.54656,97.26752,252.9504,192.15008,262.2336,219.8464,176.83872,467.58752,
A,D,3,24,106.68672,-29.26688,109.06368,-6.05472,84.11136,119.29472,29.60224,76.1248,4.27488,52.53696,-1.63584,133.53504,167.3456,85.58592,266.19072,
A,D,3,25,-25.3168,-17.57248,28.97472,13.94848,21.67328,-33.94816,82.51968,4.7136,-13.14496,82.83936,-22.0176,16.01632,66.55168,-18.08384,58.82176,
J,D,3,1,44.19808,401.95424,139.65792,357.5248,223.83168,327.58976,218.89632,334.22688,264.872,235.89856,201.69568,254.30432,212.13952,273.33312,361.02784,
J,D,3,2,101.87232,-29.28672,59.2672,0.01248,36.99904,59.9184,20.60864,14.68704,13.9024,112.4624,38.41664,80.70624,64.71296,9.40576,56.47584,
J,D,3,3,33.32544,-15.56448,123.9328,58.6736,57.2048,48.14496,61.4208,114.87936,23.34432,-39.61248,26.296,87.71168,156.60928,141.71296,126.928,
J,D,3,4,-6.37952,53.20064,11.72192,-12.53472,51.6224,94.2656,48.37504,42.19744,2.6128,0.87104,107.62176,9.13472,25.95712,65.71488,21.17728,
J,D,3,5,-48.37248,-140.2,-3.24704,63.97664,19.08896,52.74656,-16.43264,42.29184,32.85984,101.96192,92.58336,121.99424,72.5216,102.87616,179.0896,
J,D,3,6,120.98912,267.176,290.76192,269.9488,307.552,271.69824,170.02976,422.14048,303.61376,301.88672,429.70592,354.57536,308.30528,385.31936,547.78976,
J,D,3,7,85.91296,-36.848,72.43616,106.53664,175.72992,105.23296,62.27712,239.68,149.34848,133.8016,120.17952,217.4128,262.64352,213.74848,187.1408,
J,D,3,8,122.58528,132.33984,82.1952,138.81312,175.1408,183.5472,98.3824,239.94176,224.93504,395.02464,164.18656,112.41088,394.47072,320.53568,363.34176,
J,D,3,9,57.51168,30.8256,73.86624,153.89344,132.41152,197.3664,40.8816,161.01376,178.66112,118.56128,149.32192,22.77888,139.1424,171.43456,230.31008,
J,D,3,10,80.81056,-16.79904,237.47168,123.18496,93.792,118.78304,95.67232,98.64672,50.7968,87.41856,100.87776,98.42912,88.06112,97.32128,200.336,
J,D,3,11,105.28672,193.08384,75.84,191.79264,198.79872,144.30976,40.76096,176.79456,229.1552,154.8464,196.208,192.58144,208.1504,281.39584,271.5088,
J,D,3,12,189.27264,191.61344,361.08128,233.08608,356.38368,166.7808,202.73408,254.82112,164.01888,200.72928,291.71584,357.04064,293.74528,262.84384,347.48032,
J,D,3,13,195.472,83.13248,257.22496,94.01184,151.048,185.24832,145.70048,216.34624,79.84928,153.75488,154.5152,201.13632,132.49824,96.38656,261.61472,
J,D,3,14,293.8848,19.0496,307.688,82.872,134.24224,138.1472,34.56512,236.5232,217.8912,276.48192,186.39072,187.78048,200.01408,292.36416,409.40672,
J,D,3,15,141.45792,199.94656,176.48224,173.16192,111.67136,269.6672,129.01568,196.21184,222.41664,249.40224,215.20192,267.34368,373.33696,253.92928,489.5584,
J,D,3,16,55.23104,-16.88992,47.78816,-21.58272,30.52928,23.72032,-38.71904,26.1008,-2.47552,16.30144,7.74944,-42.48832,51.12864,15.46432,-27.08352,
J,D,3,17,149.34784,109.18528,182.856,153.3312,142.5728,139.07392,135.35392,204.56384,53.33344,90.31808,182.15296,127.63104,107.80576,68.00512,119.03456,
J,D,3,18,162.2112,304.5344,231.49376,229.90688,313.43616,328.31616,202.67424,321.07328,339.17504,434.2192,500.97152,357.6112,683.31264,542.28608,773.25184,
