"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WSR_M_A_W2S[23]",0.980182210889282,0.00611611887307272,0.969473858220439,0.976079666541465,0.979430154120689,0.983718051741994,0.993222004837611,1.90402975129575,8
"WSR_M_A_W2S[24]",0.98940358936638,0.0091339362414877,0.969145642111325,0.983466842801928,0.990092851883638,0.999136429471749,0.999999999998244,1.12424513219572,31
"WSR_M_A_W2S[25]",0.983456282546825,0.00475767814162295,0.974614096927402,0.980252389930051,0.98320691181207,0.986312637882122,0.993444826724972,1.48411609840327,11
"WSR_M_J_S2W[1]",0.983604415178717,0.0122727235332553,0.944820395866091,0.982555266538043,0.987222171100517,0.990135793505561,0.993960523917434,1.86684576178105,9
"WSR_M_J_S2W[2]",0.972008804844986,0.0216114529028552,0.901068088493391,0.974056466906433,0.979503259355986,0.982735786580361,0.98732009377536,2.19761477477101,8
"WSR_M_J_S2W[3]",0.975832559435317,0.020728745311294,0.910363156766323,0.977287618115663,0.982992680708422,0.986579581699408,0.991050814733702,2.20504665208726,7
"WSR_M_J_S2W[4]",0.975872677103024,0.023210692726922,0.898230640014132,0.977008034284812,0.983994166493964,0.987740341873298,0.992837855988885,2.14476311682534,8
"WSR_M_J_S2W[5]",0.952561121611178,0.0539343921398456,0.77340816027435,0.95800816414603,0.971057147628923,0.978121531024427,0.98714741074745,2.03943077399504,8
"WSR_M_J_S2W[6]",0.981016768985966,0.0163782769236903,0.927378587298173,0.98039031115566,0.98617663112341,0.98964589720114,0.99413310863898,1.97702712219555,8
"WSR_M_J_S2W[8]",0.985201071445507,0.0136060472610333,0.9415720481538,0.985671866574991,0.989755189235899,0.992076041402544,0.995335987286961,2.10575765253115,8
"WSR_M_J_S2W[9]",0.992815684550797,0.013841773034889,0.943816438902746,0.992316066890219,0.997606162648231,0.999910881530116,0.999999998820188,1.62983802102664,12
"WSR_M_J_S2W[10]",0.975296507593499,0.021924813828924,0.905177081053388,0.977016111208644,0.982917702524357,0.986566551379876,0.991505258179152,2.26217646994056,7
"WSR_M_J_S2W[11]",0.979624420652222,0.0165520655485525,0.922197587185627,0.980472711010437,0.985256287352571,0.988063569547885,0.991771015911134,2.1972438126918,8
"WSR_M_J_S2W[12]",0.978055988440233,0.0169836924930941,0.9245491451357,0.979181006690624,0.983842200653198,0.986604755742438,0.990119394873267,2.17929311359487,8
"WSR_M_J_S2W[13]",0.979686209689407,0.0173000402421431,0.919943030286281,0.979734288300948,0.985019049655367,0.988849862783671,0.993232270215588,2.04043630961001,8
"WSR_M_J_S2W[14]",0.966289658317597,0.0314799787221201,0.865622972398617,0.969982726869996,0.977539917131204,0.981899530425882,0.987791742928747,2.25320023597274,7
"WSR_M_J_S2W[15]",0.973664934579575,0.0201735021157081,0.90568287082966,0.974768871346772,0.980188458418738,0.983634496206702,0.988270763317967,2.09752999478346,8
"WSR_M_J_S2W[16]",0.977531029687561,0.0210172145661349,0.906858991509388,0.978265782499777,0.984098713434295,0.987686979922316,0.992409219111608,1.87565808254226,9
"WSR_M_J_S2W[17]",0.963953357345998,0.028569513847569,0.868017259056875,0.964539499846491,0.973211152468692,0.978380656688315,0.985998965243765,2.05052407693765,8
"WSR_M_J_S2W[18]",0.969869854657266,0.0264075675041585,0.880510546737701,0.971348699059318,0.978533521434078,0.983070057174167,0.989940540729571,2.0500049798207,8
"WSR_M_J_S2W[19]",0.979607677359867,0.0168692211153566,0.925759984597084,0.979711221466332,0.984835316895626,0.988238996382792,0.992971626218624,1.96147545253641,9
"WSR_M_J_S2W[20]",0.978535042333701,0.019295630847971,0.916967885515988,0.979258316025483,0.984853328297899,0.988130227314254,0.992423232307962,2.05729515401704,8
"WSR_M_J_S2W[21]",0.971693753488265,0.0202993457935151,0.902976672331271,0.97118008486071,0.977884995417734,0.982255705180942,0.988275396166522,1.9595099517294,9
"WSR_M_J_S2W[22]",0.972328217719138,0.0218431702606638,0.901612484049685,0.973815158753874,0.979457291659912,0.983644636259618,0.988633437271021,2.19857195341743,8
"WSR_M_J_S2W[23]",0.977744643297695,0.018902052451763,0.913330834706707,0.979432416158973,0.98411479377593,0.986946137562484,0.990863235063576,2.13121003153656,8
"WSR_M_J_S2W[24]",0.990811907175302,0.00975367749992983,0.962538072051855,0.986797748657644,0.992649835395371,0.999361569208684,0.999999999990149,1.21224715695908,43
"WSR_M_J_S2W[25]",0.980239713380703,0.0186820813594679,0.916335501460502,0.982560049990411,0.987144436273813,0.989494968526379,0.992686687080756,2.32229995429571,7
"WSR_M_J_W2S[1]",0.977531667469754,0.00757310835430301,0.961389173714073,0.972811903969154,0.978357195315429,0.983044412059334,0.989770772561585,1.10127279010423,43
"WSR_M_J_W2S[2]",0.963060075402903,0.00822972010068118,0.943963883617953,0.958726119470017,0.964104864995596,0.968617963591845,0.976361956725776,1.39844007868835,13
"WSR_M_J_W2S[3]",0.968591724277949,0.010457669041553,0.942641288563933,0.963117136916864,0.970422461625063,0.97606492091641,0.983836219185429,1.36456165889435,15
"WSR_M_J_W2S[4]",0.969560663421282,0.011643521052062,0.94125870699197,0.963238282141524,0.971363680507241,0.977956704232048,0.986703039430474,1.49593317421166,11
"WSR_M_J_W2S[5]",0.942859203737414,0.0272524089148701,0.863647599866626,0.934119223246804,0.948975651948497,0.960329864729476,0.976324067877505,1.83228162913737,9
"WSR_M_J_W2S[6]",0.9749285004744,0.00970040722629767,0.952455283658926,0.969743796913131,0.976378966950692,0.981651622512737,0.98944100844103,1.19931237244456,23
"WSR_M_J_W2S[8]",0.981003924027952,0.00691941159525733,0.964391077917535,0.977360525993006,0.981884489449602,0.98592417728325,0.991510596715712,1.36101174637993,14
"WSR_M_J_W2S[9]",0.992147891604199,0.00999344823129686,0.964906920391255,0.988165685602271,0.996053826460094,0.999870692175986,0.999999997667986,1.34957690665174,17
"WSR_M_J_W2S[10]",0.968363495244159,0.0103910893721897,0.942980902890876,0.962667643244416,0.969873536102738,0.975826764865285,0.984276196285972,1.56183178449241,11
"WSR_M_J_W2S[11]",0.97325654811673,0.00722883198062004,0.957227695744092,0.968775924492292,0.974036924429452,0.978477856291825,0.984675793464547,1.36449577217533,14
"WSR_M_J_W2S[12]",0.970940712845693,0.00675244935679629,0.95558547421663,0.967249571594247,0.97170034325855,0.975683250911979,0.981972160688433,1.37585610187949,14
"WSR_M_J_W2S[13]",0.973405992836486,0.00904995740922868,0.952965489470099,0.968057339599709,0.974448463504342,0.980025276592804,0.987736870365313,1.24446498153269,18
"WSR_M_J_W2S[14]",0.957483085459368,0.0144517902219048,0.919731504190601,0.950763897045338,0.960528661738636,0.967400045631686,0.977388405167906,1.77143731012323,9
