"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.A[17,11]",157.87552,11.2555090691008,137,150,157,165,182,1.08241999974009,41
"N.A[18,11]",218.14432,20.010351927854,183,204,217,231,260,1.14205565455136,27
"N.A[19,11]",776.53312,96.8370032205007,604,698,779,853,957,1.11333019562641,33
"N.A[20,11]",326.58592,49.0943269502086,239,289,324,365,416,1.08639747453812,40
"N.A[21,11]",61.14592,7.04093255667214,48,56,61,66,76,1.0976050146226,36
"N.A[22,11]",133.97696,14.1915325821227,108,124,134,143,162.899722848908,1.19853365604158,20
"N.A[23,11]",275.99712,26.1810460983043,231.099805727232,257,273,294,332.89986460729,1.18614435487349,23
"N.A[24,11]",870.04064,153.200787799648,622,742,862,988,1155,1.20255250886639,20
"N.A[25,11]",1614.76128,220.739401683223,1212.09996289068,1455,1618,1763,2077.79991332541,1.27502488853509,17
"N.A[1,12]",189.24736,19.4674766592282,157,175,187,201,233,1.18458396667305,22
"N.A[2,12]",84.87424,9.22734579788531,69,78,84,91,105,1.24267764332901,18
"N.A[3,12]",280.6128,34.1115960998062,222.099797873696,256,278,302,354,1.22112208237537,20
"N.A[4,12]",200.17376,20.2345137534211,157,188,200,213,239,1.04400951496021,180
"N.A[5,12]",129.0624,11.6377629400327,108,121,128,136,153.899706584801,1.26341959394735,17
"N.A[6,12]",225.34016,20.3351355257395,190.099763944368,210,224,239,268,1.13265886235473,29
"N.A[7,12]",233.93344,17.0962867410706,202,222,233,245,269,1.04088353303377,87
"N.A[8,12]",248.45376,22.5866702352857,208,232,248,263,295,1.12645338390083,30
"N.A[9,12]",1602.53696,228.781578273551,1192,1432,1590,1794,2012,1.10842966746247,34
"N.A[10,12]",675.43296,56.2743167104603,567,638,679,714,781,1.0769509177865,51
"N.A[11,12]",107.68832,18.7877185590899,80,94,104,120,150,1.29423340587677,16
"N.A[12,12]",160.68512,21.4390581232905,121,145,161,176,203,1.0286829859702,130
"N.A[13,12]",127.9776,14.1443132725256,102.099561543537,118,127,137,158,1.03024888588071,200
"N.A[14,12]",481.39712,38.7262387356029,410,453,482,508,559,1.05785949402668,74
"N.A[15,12]",231.38976,23.8908588071977,191,215,228,246,284,1.24260141427111,18
"N.A[16,12]",259.07328,25.6460457055841,217,240,257,276,316,1.05693424787756,63
"N.A[17,12]",115.45184,10.1109719995621,97,108,115,122,136,1.0628609460358,52
"N.A[18,12]",192.96672,18.9027646942395,159,180,192,206,232,1.13859965987939,28
"N.A[19,12]",721.93344,92.6681538260104,555,648,725,792,894.899949685062,1.10679304159374,35
"N.A[20,12]",304.17952,47.532057681653,220,268,303,342,392,1.09091188162008,39
"N.A[21,12]",48.21632,6.60703674854854,36,44,48,52,62,1.1065797429972,34
"N.A[22,12]",129.38816,13.2266531672862,105,120,128,138,157,1.16380549629923,24
"N.A[23,12]",270.00576,24.721288240946,229,252,267,286,323,1.18057408644271,23
"N.A[24,12]",831.76576,148.82947530544,590.099923810586,709,826,945,1107.89995936305,1.20364809230536,20
"N.A[25,12]",1541.36064,217.486167866875,1142.09996061729,1387,1543,1691,2002,1.28001286740703,16
"N.A[1,13]",194.25536,19.9713000121208,161.099721591462,180,192,206,239.899812003709,1.18793581218176,22
"N.A[2,13]",77.0592,9.66692501163311,60,70,76,83,98,1.27099457232616,17
"N.A[3,13]",306.72416,36.0924186548005,245,280,305,331,384,1.22180831914441,20
"N.A[4,13]",197.3088,21.2197439044405,154,184,198,211,238,1.04129637414353,170
